"Date de création","Date de modification","concept","specificity","context","grammar, syntax, context","frequency","keyword","Pronunciation","Listen to the example","entry letter","French","An example of how this word is used:","French translation/meaning of the English example","plural and/or 3rd person form","antonyms","synonyms","homonyms","comparative","superlative","infinitive","simple past","past participle","present participle","frequent uses","For more","Id","image","video","CL syntax pdf","Look it up in Wordnik!"
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","M","highlight","MF27231.mp3","EX27231.mp3","a","mettre en valeur, à la lumière, en relief","During the meeting, the company's problems were highlighted.","Au cours de la réunion, on a tout particulièrement évoqué les problèmes de l'Italie.",,,"feature",,,,"to highlight","highlighted","highlighted","highlighting",,,4684,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","M","highlight","MF27232.mp3","EX27232.mp3","b","faire ressortir, souligner, mettre en lumière","Highlight the words you want to check.","Marquez à l'aide du surligneur les mots que vous souhaitez vérifier.",,,"feature",,,,"to highlight","highlighted","highlighted","highlighting",,,4685,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common nouns","noun, common","M","highlight","MF52054.mp3","EX52054.mp3","a","clou, fait marquant","The highlight of the evening was listening to Philip play the piano and sing.","Le clou de la soirée fut d'écouter Philip chanter en s'accompagnant au piano.",,,,,,,,,,,,,4686,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:23",,,,"verb, past tense",,"highlighted","MF63733.mp3","AR0634.mp3",,,"""highlighted"" is the past tense of:  highlight",,,,,,,,,,,,,,4687,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adverb","H","highly","MF46061.mp3","EX46061.mp3",,"hautement, extrêmement","Though I highly esteem you, I don't trust you.","Bien que j'aie une grande estime pour vous, je ne vous fais pas confiance.",,"lowly","very, exceedingly, exceptionally",,,,,,,,,"For more, see: ""high"" ""height""",4688,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"transportation","noun, transportation","H","highway","MF24298.mp3","EX24298.mp3",,"autoroute","A highway is being built to link London and Bath.","On construit actuellement une autoroute qui relie Londres à Paris.","highways",,,,,,,,,,,"For more, see: ""way""",4689,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:23",,,,"plural",,"highways","MF81434.mp3","AR0635.mp3",,"autoroutes","""highways"" is the plural of:  highway",,,,,,,,,,,,,,4690,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"circus","noun, circus","VL","highwire","MF52056.mp3","EX52056.mp3","a","corde raide, corde de funambule","How can they both rock'n roll on that highwire?","Comment ces deux funambules peuvent-ils danser le rock'n roll sur cette corde raide ?",,,,,,,,,,,,"For more, see: ""high"" ""wire"" ""tightrope""",4691,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","H","hike","MF27233.mp3","EX27233.mp3","a","faire une randonnée","Nothing's nicer than a good hike along a mountain trail! But watch out for rattlesnakes!","Quoi de plus agréable qu'une longue randonnée dans les petits chemins de montagne? Mais gare aux serpents à sonnettes !",,,"trek, climb, walk",,,,"to hike","hiked","hiked","hiking",,"For more, see: ""hiker"" ""hitch-hike"" ""pay hike"" ""trek"" ""walk""",4692,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"sports","noun, sports","M","hike","MF52057.mp3","EX52057.mp3","a","randonnée, excursion à pied","Hiking is my favorite sport.","La randonnée est mon sport préféré.","hikes",,,,,,,,,,,"For more, see: ""hiker"" ""hitch-hike"" ""pay hike"" ""trek"" ""walk""",4693,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:23",,,,"verb, past tense",,"hiked","MF63734.mp3","AR0636.mp3",,,"""hiked"" is the past tense of:  hike",,,,,,,,,,,,,,4694,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"people and their roles","noun, people","M","hiker","MF23457.mp3","EX23457.mp3",,"randonneur","All a hiker needs is his backpack, good shoes and a stick!","Tout ce dont un randonneur à besoin, c'est un sac à dos, de bonnes chaussures et un bâton !","hikers",,,,,,,,,,,"For more, see: ""hike""",4695,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"geography","noun, geography","H","hill","MF23253.mp3","EX23253.mp3",,"colline","It's difficult to find a hill in Belgium...","Il est difficile de trouver une colline en Belgique...","hills",,,,,,,,,,,"For more, see: ""downhill"" ""uphill"" ""bean"" ""mount"" ""mountain""",4696,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"pronoun pers.. masc.","pronoun pers.. masc.","VH","him","MF24490.mp3","EX24490.mp3","a","le, lui, l'","Ask him where it is.  I don't know.","Demande-lui où c'est, je ne sais pas.",,,,,,,,,,,,"For more, see: ""he"" ""his"" ""himself""",4697,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"pronoun pers.. masc.","pronoun pers.. masc.","VH","him","MF24491.mp3","EX24491.mp3","b","le, lui, l'","You love him and you want to marry him.","Tu l'aimes et tu veux l'épouser.",,,,,,,,,,,,"For more, see: ""he"" ""his"" ""himself""",4698,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"pronoun, reflexive pronoun","VH","himself","MF24515.mp3","EX24515.mp3","b","se, s' + (v réf)","He bought himself a present for his birthday.","Il s'est acheté un cadeau pour son anniversaire.",,,,,,,,,,,"all by himself: tout seul","For more, see: ""he"" ""him"" ""his"" ""own""",4699,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"pronoun, reflexive pronoun","VH","himself","MF24514.mp3","EX24514.mp3","a","lui-même, lui / se, s' + (v réf)","No, he must learn to rely on himself.","Il doit compter sur lui-même.",,,,,,,,,,,"all by himself: tout seul","For more, see: ""he"" ""him"" ""his"" ""own""",4700,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"verb","VH","hire","MF27234.mp3","EX27234.mp3","a","engager, embaucher","Mike is unemployed. Nobody is able to hire him in spite of his skills.","Mike est au chômage, personne ne peut l'engager malgré ses qualifications.",,"fire, let go","employ, contract, take on",,,,"to hire","hired","hired","hiring",,"For more, see: ""boss"" ""employer"" ""employee""",4701,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:23",,,,"verb, past tense",,"hired","MF63735.mp3","AR0637.mp3",,,"""hired"" is the past tense of:  hire",,,,,,,,,,,,,,4702,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"adjective poss.","adjective poss.","VH","his","MF45016.mp3","EX45016.mp3",,"son, sa, ses","Where's his coat? Is this one his?","Où est son manteau ? Celui-ci est-il le sien ?",,"her",,,,,,,,,,"For more, see: ""he"" ""him"" ""himself""",4703,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"pronoun, possessive pronoun","VH","his","MF24506.mp3","EX24506.mp3","b","le(s) sien(s), la(les) sienne(s), à lui","Where's his coat? Is this one his?","Où est son manteau ? Celui-ci est-il le sien ?",,,,,,,,,,,,"For more, see: ""he"" ""him"" ""himself""",4704,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"history","noun, history","H","history","MF52058.mp3","EX52058.mp3","a","histoire","He studied history but eventually became a mathematician.","Il a étudié l'histoire mais a fini mathématicien.","histories",,,,,,,,,,"natural history: histoire naturelle","For more, see: ""story""",4705,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","hit","MF52059.mp3","EX17113b.mp3",,,"""Time to hit the road.""","Il est temps de se mettre en route.",,,,,,,,,,,,,4706,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,"irregular verb","irregular verb","verb","VH","hit","MF27235.mp3","EX27235.mp3","a","frapper, taper sur, cogner","The tennis champion made a great hit, but then he hit his elbow.","Le champion de tennis a certes réussi un beau coup, il n'empêche qu'il s'est cogné le coude.",,,"punch, strike, slap",,,,"to hit","hit","hit","hitting",,"For more, see: ""success"" ""strike""",4707,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common nouns","noun, common","H","hit","MF52060.mp3","EX52060.mp3","b","succès","It was a hit worldwide.","Ça a été un succès dans le monde entier.","hits",,,,,,,,,,,"For more, see: ""success"" ""strike""",4708,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:23",,"irregular verb","irregular verb","verb, past tense",,"hit","MF63736.mp3","AR0638.mp3",,,"""hit"" is the past tense of:  hit",,,,,,,,,,,,,,4709,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"sports","noun, sports","H","hit","MF52059.mp3","EX52059.mp3","a","beau coup, coup réussi","The tennis champion made a great hit, but then he hit his elbow.","Le champion de tennis a réussi un beau coup, mais ce faisant, il s'est cogné le coude.","hits",,,,,,,,,,,"For more, see: ""success"" ""strike""",4710,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","hit","MF52060.mp3","EX17113c.mp3",,,"""Hit the road, Jack!""","Barre-toi, Jack !",,,,,,,,,,,,,4711,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","hit","MF52060.mp3","EX17113d.mp3",,,"""Don't hit a man when he's down.""","On ne frappe pas un adversaire à terre.",,,,,,,,,,,,,4712,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","hit","MF52059.mp3","EX17113a.mp3",,,"""We'd better hit the road.""","On ferait bien de se mettre en route.",,,,,,,,,,,,,4713,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,"irregular verb","irregular verb","verb","VH","hit","MF27236.mp3","EX27236.mp3","b","frapper, taper sur","""Hold your racket in your right hand, bend your knees, and hit the ball after its first bounce,"" the tennis instructor told her.","""Tiens bien ta raquette de la main droite, garde les genoux fléchis et frappe la balle après son premier rebond"", lui dit son moniteur de tennis.",,,"punch, strike, slap",,,,"to hit","hit","hit","hitting",,"For more, see: ""success"" ""strike""",4714,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common nouns","noun, common","L","hitch","MF52061.mp3","EX52061.mp3","a","contretemps, anicroche","It isn't absolutely perfect: there's a hitch.","Ce n'est pas absolument parfait : il y a un os.","hitches",,,,,,,,,,,"For more, see: ""hitch-hike""",4715,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:23",,,,"verb","M","hitch-hike","MF58175.mp3","AR0639.mp3","a","faire du stop","How do you plan to go from Paris to London? Hitch-hike?","Comment prévois-tu d'aller de Paris à Londres ? En stop ?",,,"hitch",,,,"to hitch-hike","hitch-hiked","hitch-hiked","hitch-hiking",,"For more, see: ""hitch-hiker""",4716,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:23",,,,"plural",,"hobbies","MF81435.mp3","AR0640.mp3",,"passe-temps","""hobbies"" is the plural of:  hobby",,,,,,,,,,,,,,4717,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"leisure","noun, leisure","M","hobby","MF58176.mp3","EX58176.mp3",,"passe-temps favori, hobby","Michael's hobby is playing chess. Mine is collecting stamps.","Le passe-temps préféré de Michael, ce sont les échecs. Le mien, c'est de collectionner les timbres.","hobbies",,"pastime",,,,,,,,,,4718,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"sports","noun, sports","H","hockey","MF24198.mp3","EX24198.mp3",,"hockey","He plays field hockey in summer and ice hockey in winter.","Il fait du hockey sur gazon l'été et du hockey sur glace l'hiver.",,,,,,,,,,,,,4719,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","hold","MF58177.mp3","EX18026c.mp3",,,"""Hold on a minute.""","Attendez une minute.",,,,,,,,,,,,,4720,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","hold","MF27238.mp3","EX18026e.mp3",,,"""Hold everything!""","Arrêtez tout !",,,,,,,,,,,,,4721,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,"irregular verb","irregular verb","verb","VH","hold","MF27238.mp3","EX27238.mp3","a","tenir","I hold you responsible for the accident. But I don't hold it against you.","Je vous tiens pour responsable de l'accident. Mais je ne vous en veux pas.",,"let go, relinquish","keep, hold back, detain, retain / consider, feel, believe, think",,,,"to hold","held","held","holding",,"For more, see: ""hold on"" ""hold up"" ""holdup"" ""uphold""",4722,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","hold","MF58177.mp3","EX18026b.mp3",,,"""Hold the line, please.""","Ne quittez pas, s'il vous plaît.",,,,,,,,,,,,,4723,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","hold","MF18026.mp3","EX18026a.mp3",,,"""Please hold on.""","Ne quittez pas, je vous prie.",,,,,,,,,,,,,4724,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","hold","MF27238.mp3","EX18026d.mp3",,,"""Hold it!""","Ne bougez plus !",,,,,,,,,,,,,4725,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,"irregular verb","irregular verb","verb, phrasal verb","VH","hold on","MF20235.mp3","EX20235.mp3",,"se cramponner à, s'accrocher à","The woman was holding on to her husband's arm.","La femme se cramponnait au bras de son mari.",,"let go","clutch, grab (onto), hang (onto), take a hold of",,,,"to hold on","held on","held on","holding on",,"For more, see: ""hold""",4726,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,"irregular verb","irregular verb","verb, phrasal verb","VH","hold out","MF20065.mp3","EX20065.mp3",,"attendre","He declined the job offer, preferring to hold out for a better deal.","Il déclina l'offre d'emploi, préférant attendre une meilleure proposition.",,,"last / wait for",,,,"to hold out","held out","held out","holding out",,"For more, see: ""last"" ""wait"" ""wait for"" ""await""",4727,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,"irregular verb","irregular verb","verb, phrasal verb","VH","hold up","MF20122.mp3","EX20122.mp3",,"lever, mettre en l'air / retarder, différer","Hold up your right hand and swear it's the traffic that held you up.","Levez la main droite et jurez que c'est la circulation qui vous a retardé.",,"lower, hurry, speed up, speed up, rush","raise, lift / slow, delay, hinder",,,,"to hold up","held up","held up","holding up",,"For more, see: ""hold"" ""holdup"" ""delay""",4728,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"crime","noun, crime","M","holdup","MF52062.mp3","EX52062.mp3","a","attaque à main armée, hold-up","Jack is a bank clerk. He experienced his fifth holdup this morning.","Jack est employé de banque. Il a assisté à son cinquième hold-up ce matin.","holdups",,,,,,,,,,,"For more, see: ""hold up"" ""hold""",4729,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:23",,,,"plural",,"holdups","MF81436.mp3","AR0641.mp3",,"attaques à main armée, retards","""holdups"" is the plural of:  holdup",,,,,,,,,,,,,,4730,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common nouns","noun, common","VH","hole","MF52063.mp3","EX52063.mp3","a","trou","Only at the grand opening of the golf course did the officials realize they had forgotten to make the holes...","Ce n'est que le jour de l'inauguration du terrain de golf que les responsables se sont rendu compte qu'ils avaient oublié de faire les trous...","holes",,,,,,,,,,,"For more, see: ""keyhole"" ""socket"" ""cavity""",4731,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:23",,,,"plural",,"holes","MF81437.mp3","AR0642.mp3",,"trous","""holes"" is the plural of:  hole",,,,,,,,,,,,,,4732,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"leisure","noun, leisure","H","holiday","MF58178.mp3","EX58178.mp3",,"jour férié / vacances","Today is a holiday: all shops are closed.","C'est un jour férié, aujourd'hui : tous les magasins sont fermés.","holidays",,,,,,,,,,,"For more, see: ""holidays"" ""day off"" ""vacation""",4733,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"noun, plural","VH","holidays","MF58179.mp3","EX58179.mp3",,"vacances","I like to spend my holidays at the beach.","J'aime passer mes vacances à la plage.","holidays",,,,,,,,,,,"For more, see: ""holiday"" ""vacation""",4734,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,,"adjective","M","hollow","MF37072.mp3","EX37072.mp3",,"creux","We found three baby birds nesting in a hollow tree.","Nous avons trouvé trois oisillons nichés au creux d'un arbre.",,"full","empty, void",,,,,,,,,"For more, see: ""hole""",4735,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"names of people, places and things: cinema","noun, proper noun noun: cinema","H","Hollywood","MF23548.mp3","EX23548.mp3",,"Hollywood","Hollywood, California! The center of the American film industry.","Hollywood, en Californie ! Le centre de l'industrie cinématographique américaine.",,,,,,,,,,,,,4736,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:23",,,"home","noun, home","VH","home","MF58180.mp3","AR0643.mp3","a","foyer, chez-soi, maison","Let's go home. The house isn't far.","Rentrons, la maison n'est pas loin.","homes",,,,,,,,,,"At home: chez soi, à la maison  //  To go home: aller chez soi, rentrer","For more, see: ""homeless"" ""homemade"" ""homesick"" ""homework"" ""house"" ""household"" ""place"" ""stay in""",4737,,,,
"2011-06-28T18:39:34","2011-09-06T18:56:23",,,"home","noun, home","VH","home","MF58180.mp3","AR0644.mp3","b","foyer, chez-soi, maison","A house isn't a home if it doesn't have a soul!","Une maison ne devient un foyer que si elle possède une âme !","homes",,,,,,,,,,"At home: chez soi, à la maison  //  To go home: aller chez soi, rentrer","For more, see: ""homeless"" ""homemade"" ""homesick"" ""homework"" ""house"" ""household"" ""place"" ""stay in""",4738,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","home","MF58180.mp3","EX17115b.mp3",,,"""Make yourself at home.""","Faites comme chez vous.",,,,,,,,,,,,,4739,,,,
"2011-06-28T18:39:34","2011-06-28T18:39:41",,,"common expressions","expressions","VH","home","MF58180.mp3","EX17115d.mp3",,,"""Charity begins at home.""","Charité bien ordonnée commence par soi-même.",,,,,,,,,,,,,4740,,,,
